customer_id,recency,frequency,profit,r,f,m,rfm_score,customer_profile,address,postcode,state,country,property_valuation,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_group
2766,47.0,6,6233.3,2,3,4,234,Silver,95 Meadow Valley Plaza,2203,NSW,Australia,9,Female,93,1989-03-19,Financial Services,High Net Worth,Yes,8.0,34.59205747714681,35-49
2767,48.0,3,803.97,2,1,1,211,Bronze,14 Pennsylvania Alley,2225,NSW,Australia,10,Female,84,1988-02-22,Property,High Net Worth,No,22.0,35.662579116879314,35-49
2768,23.0,6,3420.58,3,3,3,333,Gold,9 Cascade Junction,2016,NSW,Australia,12,Male,86,1995-09-26,Manufacturing,Mass Customer,No,3.0,28.070362986500186,20-34
2769,46.0,6,4177.84,2,3,4,234,Silver,077 Clemons Road,2203,NSW,Australia,11,Male,31,1978-09-10,Manufacturing,Affluent Customer,Yes,15.0,45.11383410500365,35-49
2770,30.0,9,10028.8,3,4,4,344,Gold,3 Buena Vista Crossing,2444,NSW,Australia,6,Male,24,1977-01-30,Manufacturing,High Net Worth,Yes,13.0,46.72372342511289,35-49
2771,44.0,5,4754.2,3,2,4,324,Gold,83007 Bartillon Lane,2830,NSW,Australia,4,Female,6,1969-10-05,Retail,Affluent Customer,Yes,10.0,54.04488676180016,50-64
2772,25.0,5,2446.21,3,2,2,322,Gold,542 Hayes Plaza,2750,NSW,Australia,9,Male,15,1954-10-25,Property,Affluent Customer,Yes,13.0,68.99112111295042,65-79
2773,4.0,4,2293.1299999999997,4,1,2,412,Platinum,0 Debs Lane,3204,VIC,Australia,7,Male,69,1976-03-21,Manufacturing,Mass Customer,Yes,20.0,47.586164132314266,35-49
2777,103.0,6,3307.11,1,3,3,133,Bronze,39 Badeau Court,2572,NSW,Australia,8,Female,0,1997-02-26,Health,Mass Customer,Yes,1.0,26.64938924987315,20-34
2778,9.0,5,3348.4700000000003,4,2,3,423,Platinum,0 Summit Trail,2287,NSW,Australia,5,Male,50,1978-08-13,Financial Services,Mass Customer,No,12.0,45.19049550119932,35-49
2780,2.0,5,3092.1200000000003,4,2,3,423,Platinum,4362 Morningstar Place,4869,QLD,Australia,2,Male,77,1985-11-16,Financial Services,Affluent Customer,Yes,16.0,37.929566118665804,35-49
2781,73.0,4,1289.3500000000001,2,1,1,211,Bronze,99 Alpine Lane,3064,VIC,Australia,7,Female,4,1997-09-01,Financial Services,Affluent Customer,Yes,5.0,26.137400639566298,20-34
2782,170.0,5,3450.83,1,2,3,123,Bronze,39 Lindbergh Drive,2170,NSW,Australia,8,Female,91,1988-05-11,IT,Mass Customer,No,12.0,35.446284463327224,35-49
2783,73.0,11,2757.77,2,4,2,242,Silver,13392 Emmet Parkway,2171,NSW,Australia,9,Male,14,1978-08-24,Retail,Affluent Customer,Yes,7.0,45.16037852412245,35-49
2784,74.0,3,1075.06,2,1,1,211,Bronze,526 Schiller Road,4157,QLD,Australia,7,Male,6,1989-08-09,Manufacturing,Mass Customer,No,13.0,34.200536775147455,35-49
2785,45.0,6,3411.6199999999994,3,3,3,333,Gold,677 Golden Leaf Junction,4054,QLD,Australia,6,Female,9,1981-07-31,Financial Services,Mass Customer,No,8.0,42.22534221263077,35-49
2786,3.0,6,2718.29,4,3,2,432,Platinum,59901 Bartelt Terrace,4069,QLD,Australia,9,Male,94,1968-01-21,Health,Mass Customer,Yes,11.0,55.750602827154,50-64
2788,44.0,11,9061.470000000001,3,4,4,344,Gold,282 Esker Crossing,3150,VIC,Australia,10,Female,45,1968-08-06,Health,Affluent Customer,No,4.0,55.208497239770274,50-64
2789,24.0,2,549.09,3,1,1,311,Silver,724 West Park,2112,NSW,Australia,11,Female,66,1992-11-30,Financial Services,Affluent Customer,Yes,7.0,30.89040720369835,20-34
2790,77.0,3,903.6600000000001,2,1,1,211,Bronze,942 Elmside Street,2763,NSW,Australia,8,Female,16,1977-12-01,Retail,High Net Worth,Yes,20.0,45.88866178798139,35-49
2791,14.0,6,5887.66,4,3,4,434,Platinum,11 Manufacturers Junction,2170,NSW,Australia,8,Male,72,1988-04-12,Financial Services,Mass Customer,No,3.0,35.525683766529895,35-49
2792,218.0,3,1888.83,1,1,2,112,Bronze,03 Ohio Lane,3081,VIC,Australia,9,Female,22,1964-03-02,Financial Services,Mass Customer,Yes,12.0,59.63843077707768,50-64
2793,34.0,7,3730.38,3,3,3,333,Gold,19 Del Mar Avenue,3058,VIC,Australia,8,Male,77,1971-06-16,Health,Affluent Customer,Yes,14.0,52.35012232447427,50-64
2794,5.0,7,6417.0599999999995,4,3,4,434,Platinum,01209 Southridge Hill,2216,NSW,Australia,8,Female,41,1975-11-06,Health,Mass Customer,Yes,18.0,47.9585194852647,35-49
2795,225.0,2,1208.31,1,1,1,111,Bronze,4903 Hoepker Terrace,3500,VIC,Australia,3,Female,9,1966-04-11,Financial Services,Mass Customer,No,17.0,57.530242381696524,50-64
2796,8.0,7,3816.43,4,3,3,433,Platinum,149 Browning Terrace,2343,NSW,Australia,2,Female,52,1977-11-01,Manufacturing,Mass Customer,No,9.0,45.97079899819105,35-49
2798,154.0,5,799.8499999999999,1,2,1,121,Bronze,4 Rieder Drive,3064,VIC,Australia,5,Male,59,1965-02-19,Argiculture,High Net Worth,Yes,5.0,58.669211696603746,50-64
2800,41.0,5,352.22999999999996,3,2,1,321,Gold,28905 Hallows Avenue,2320,NSW,Australia,5,Female,29,1988-01-09,Financial Services,Mass Customer,No,2.0,35.78304702518681,35-49
2802,172.0,3,456.17999999999995,1,1,1,111,Bronze,07526 Union Lane,3377,VIC,Australia,1,Female,36,1996-09-22,Financial Services,Mass Customer,No,3.0,27.079240649970345,20-34
2803,30.0,6,2743.41,3,3,2,332,Gold,53245 Mesta Street,3207,VIC,Australia,6,Female,95,1970-09-30,Retail,Mass Customer,Yes,11.0,53.05924023928429,50-64
2807,353.0,1,133.7800000000002,1,1,1,111,Bronze,441 Superior Junction,2320,NSW,Australia,6,Female,9,1957-06-18,Manufacturing,Mass Customer,Yes,11.0,66.34356503719253,65-79
2808,6.0,5,5190.91,4,2,4,424,Platinum,1 Elgar Street,2010,NSW,Australia,9,Male,68,2001-06-29,Financial Services,Mass Customer,Yes,1.0,22.312544550803356,20-34
2809,83.0,3,1182.96,2,1,1,211,Bronze,46 Independence Parkway,3065,VIC,Australia,12,Female,44,1969-08-11,Retail,Mass Customer,No,10.0,54.195471647184526,50-64
2811,25.0,5,2448.48,3,2,2,322,Gold,32 Banding Center,2141,NSW,Australia,9,Female,29,1976-11-29,Property,Mass Customer,No,22.0,46.893473659546174,35-49
2813,204.0,4,2395.4300000000003,1,1,2,112,Bronze,64 Village Green Pass,2048,NSW,Australia,9,Female,51,1953-09-10,Manufacturing,Mass Customer,Yes,11.0,70.11366298581571,65-79
2814,13.0,4,3232.82,4,1,3,413,Platinum,46100 Jay Place,4075,QLD,Australia,6,Male,42,1986-01-18,Property,High Net Worth,Yes,18.0,37.75707797722553,35-49
2816,8.0,10,5878.47,4,4,4,444,Platinum,515 Warrior Pass,4226,QLD,Australia,9,Female,87,1989-11-25,Financial Services,Mass Customer,Yes,14.0,33.904842818392694,20-34
2817,15.0,3,1616.56,4,1,1,411,Gold,6137 Scoville Center,2120,NSW,Australia,10,Female,33,1987-02-28,Financial Services,Affluent Customer,Yes,6.0,36.64548773238819,35-49
2819,162.0,4,2500.31,1,1,2,112,Bronze,4 American Ash Circle,2211,NSW,Australia,10,Male,63,1977-12-04,Manufacturing,Affluent Customer,No,14.0,45.880448066960426,35-49
2820,58.0,7,4695.9400000000005,2,3,4,234,Silver,68 Roth Crossing,2295,NSW,Australia,8,Male,44,1979-03-01,Manufacturing,Affluent Customer,Yes,16.0,44.64291409980162,35-49
2821,51.0,5,1471.91,2,2,1,221,Silver,859 Harbort Alley,2099,NSW,Australia,11,Male,13,1985-01-23,Property,Affluent Customer,No,11.0,38.742724499741385,35-49
2823,12.0,4,1636.08,4,1,1,411,Gold,82010 Lakewood Center,2770,NSW,Australia,6,Male,98,1971-04-20,Property,Mass Customer,No,7.0,52.506183023872616,50-64
2824,122.0,6,5278.02,1,3,4,134,Bronze,643 Clyde Gallagher Road,3107,VIC,Australia,10,Male,41,1995-06-11,Entertainment,Affluent Customer,No,7.0,28.363319036247955,20-34
2825,112.0,4,1854.5300000000002,1,1,2,112,Bronze,6970 Almo Court,2049,NSW,Australia,9,Female,28,1971-05-22,Manufacturing,Affluent Customer,Yes,19.0,52.41856999964899,50-64
2829,144.0,2,1747.0800000000002,1,1,1,111,Bronze,28014 Kings Park,2300,NSW,Australia,8,Female,2,1979-06-11,Manufacturing,High Net Worth,No,11.0,44.36364758508879,35-49
2830,95.0,5,2490.7599999999998,1,2,2,122,Bronze,8612 Kennedy Alley,3149,VIC,Australia,10,Male,39,1958-12-19,Manufacturing,High Net Worth,No,9.0,64.84045409035585,65-79
2831,14.0,5,3975.17,4,2,3,423,Platinum,82 Vermont Street,2021,NSW,Australia,12,Female,16,1968-01-22,Health,Mass Customer,Yes,11.0,55.74786492014701,50-64
2832,23.0,8,3531.5699999999997,3,4,3,343,Gold,92610 Sutherland Place,3140,VIC,Australia,8,Male,9,1976-09-25,Telecommunications,Mass Customer,Yes,9.0,47.07143761500043,35-49
2838,15.0,3,1554.3400000000001,4,1,1,411,Gold,50469 Shelley Avenue,4350,QLD,Australia,8,Female,14,1977-03-01,Retail,High Net Worth,No,21.0,46.641586214903235,35-49
2839,17.0,8,2693.04,4,4,2,442,Platinum,9695 Northland Pass,2450,NSW,Australia,7,Female,12,1977-06-07,Entertainment,Mass Customer,No,10.0,46.37327132821836,35-49
2840,16.0,4,811.67,4,1,1,411,Gold,3619 Elgar Terrace,3337,VIC,Australia,3,Male,63,1992-09-04,Manufacturing,Mass Customer,Yes,9.0,31.12860511330635,20-34
2843,20.0,6,4117.49,3,3,4,334,Gold,37 Darwin Circle,2282,NSW,Australia,8,Female,42,1968-04-20,Financial Services,Affluent Customer,Yes,5.0,55.504191196525035,50-64
2846,15.0,3,799.32,4,1,1,411,Gold,1946 Golf Course Hill,3156,VIC,Australia,10,Female,66,1970-08-15,Property,Mass Customer,No,14.0,53.185183961605766,50-64
2847,44.0,7,4509.110000000001,3,3,4,334,Gold,48418 Crescent Oaks Court,2770,NSW,Australia,9,Female,50,1976-03-21,Health,Mass Customer,No,12.0,47.586164132314266,35-49
2848,13.0,4,3121.17,4,1,3,413,Platinum,9 Steensland Center,3103,VIC,Australia,12,Female,42,1967-01-17,Property,Mass Customer,Yes,13.0,56.76089051273276,50-64
2851,9.0,7,4041.18,4,3,3,433,Platinum,11035 Toban Lane,2770,NSW,Australia,8,Male,36,1975-12-17,Entertainment,Affluent Customer,Yes,16.0,47.84626529797818,35-49
2852,103.0,4,2403.99,1,1,2,112,Bronze,35 Eastwood Plaza,3163,VIC,Australia,9,Female,20,1971-07-22,Property,High Net Worth,Yes,14.0,52.25155767222269,50-64
2853,81.0,8,4610.6,2,4,4,244,Silver,52 Ruskin Pass,2089,NSW,Australia,10,Male,65,1985-10-21,Retail,High Net Worth,Yes,7.0,38.0007517008475,35-49
2855,39.0,2,63.830000000000005,3,1,1,311,Silver,9179 Esker Park,2155,NSW,Australia,10,Female,81,1975-09-13,Manufacturing,Mass Customer,Yes,17.0,48.10636646364208,35-49
2856,6.0,7,5583.33,4,3,4,434,Platinum,57 Village Green Center,2077,NSW,Australia,10,Female,53,1976-09-25,Financial Services,Mass Customer,Yes,13.0,47.07143761500043,35-49
2857,113.0,6,5373.63,1,3,4,134,Bronze,352 Roth Street,4300,QLD,Australia,6,Female,9,1957-04-05,Manufacturing,Mass Customer,Yes,17.0,66.54617015570969,65-79
2861,73.0,8,4518.27,2,4,4,244,Silver,12689 Logan Terrace,4154,QLD,Australia,9,Female,4,1974-12-24,Financial Services,Mass Customer,Yes,4.0,48.826436006480066,35-49
2862,14.0,5,1870.13,4,2,2,422,Platinum,4623 Anniversary Terrace,2031,NSW,Australia,10,Male,46,1987-12-23,Financial Services,Mass Customer,No,10.0,35.82959144430561,35-49
2863,175.0,1,167.20999999999998,1,1,1,111,Bronze,69 Dexter Parkway,2460,NSW,Australia,3,Male,90,1965-03-26,Manufacturing,Mass Customer,No,16.0,58.57338495135915,50-64
2864,17.0,4,3022.9999999999995,4,1,3,413,Platinum,3 Vermont Junction,3757,VIC,Australia,6,Female,36,1974-12-26,IT,Mass Customer,No,21.0,48.82096019246608,35-49
2865,0.0,7,5283.91,4,3,4,434,Platinum,6804 Red Cloud Parkway,2099,NSW,Australia,9,Female,11,1997-12-14,Manufacturing,High Net Worth,No,3.0,25.852658310839495,20-34
2868,25.0,4,2129.53,3,1,2,312,Gold,558 Grayhawk Circle,2086,NSW,Australia,10,Female,20,1972-05-21,Retail,High Net Worth,No,10.0,51.41923394209818,50-64
2871,20.0,6,2345.94,3,3,2,332,Gold,60717 Farmco Center,2047,NSW,Australia,12,Male,49,1978-03-20,Entertainment,High Net Worth,Yes,15.0,45.59022992421965,35-49
2872,24.0,7,3109.9300000000003,3,3,3,333,Gold,78814 Sundown Drive,4810,QLD,Australia,8,Female,52,1974-02-17,Health,Affluent Customer,Yes,17.0,49.675187178646496,50-64
2873,104.0,3,2127.43,1,1,2,112,Bronze,62293 Raven Parkway,2486,NSW,Australia,8,Female,59,1981-06-25,Financial Services,Mass Customer,No,13.0,42.32390686488235,35-49
2874,60.0,11,7910.31,2,4,4,244,Silver,08 Monterey Avenue,3043,VIC,Australia,7,Female,97,1977-12-28,Manufacturing,Affluent Customer,No,18.0,45.814738298792705,35-49
2875,35.0,4,3231.91,3,1,3,313,Gold,2241 Bonner Trail,4221,QLD,Australia,9,Male,71,1998-10-23,Financial Services,High Net Worth,No,2.0,24.99569341765209,20-34
2877,41.0,8,3642.0200000000004,3,4,3,343,Gold,463 Bultman Crossing,4211,QLD,Australia,5,Male,59,1967-11-01,Property,Affluent Customer,Yes,18.0,55.972373294720065,50-64
2878,0.0,3,784.91,4,1,1,411,Gold,12574 Truax Alley,2316,NSW,Australia,6,Male,73,1985-10-31,Property,Mass Customer,Yes,9.0,37.97337263077762,35-49
2879,14.0,8,5572.11,4,4,4,444,Platinum,77433 Sunfield Court,3179,VIC,Australia,9,Female,62,1974-04-09,Argiculture,Mass Customer,Yes,5.0,49.53555392129009,50-64
2880,18.0,8,4772.56,4,4,4,444,Platinum,8647 La Follette Court,2067,NSW,Australia,9,Male,43,1967-11-15,Health,Mass Customer,No,7.0,55.93404259662223,50-64
2881,72.0,6,3646.67,2,3,3,233,Silver,8750 Corben Trail,2089,NSW,Australia,11,Male,71,1962-09-27,Health,Affluent Customer,Yes,11.0,61.06761823472568,50-64
2882,294.0,2,1486.38,1,1,1,111,Bronze,8250 Johnson Point,4115,QLD,Australia,3,Female,62,1986-04-26,Manufacturing,Mass Customer,No,9.0,37.48876309054065,35-49
2883,49.0,7,5553.21,2,3,4,234,Silver,4 Vahlen Alley,2756,NSW,Australia,8,Male,84,1995-05-19,Financial Services,Mass Customer,Yes,2.0,28.42629089740869,20-34
2885,94.0,9,4839.410000000001,1,4,4,144,Bronze,17 Sachs Street,2761,NSW,Australia,8,Female,70,1969-07-03,Financial Services,Mass Customer,Yes,4.0,54.30225002045708,50-64
2887,24.0,9,6202.900000000001,3,4,4,344,Gold,177 Forest Run Crossing,2046,NSW,Australia,10,Male,42,1974-02-24,Financial Services,High Net Worth,Yes,18.0,49.65602182959758,50-64
2888,29.0,6,5055.73,3,3,4,334,Gold,5674 Superior Point,2528,NSW,Australia,7,Male,37,1962-05-23,IT,High Net Worth,Yes,16.0,61.41533242461322,50-64
2891,62.0,7,4629.95,2,3,4,234,Silver,32 Calypso Park,2481,NSW,Australia,11,Female,5,1987-02-22,Manufacturing,High Net Worth,Yes,12.0,36.66191517443012,35-49
2892,12.0,5,4015.0200000000004,4,2,3,423,Platinum,4 Ilene Street,2145,NSW,Australia,7,Male,59,1965-05-09,Manufacturing,Affluent Customer,Yes,7.0,58.452917043051656,50-64
2895,258.0,2,950.56,1,1,1,111,Bronze,5 Forster Center,2075,NSW,Australia,9,Female,85,1967-03-15,Entertainment,Mass Customer,Yes,5.0,56.60482981333441,50-64
2896,194.0,2,1319.83,1,1,1,111,Bronze,2072 Fremont Parkway,3082,VIC,Australia,4,Female,5,1970-03-25,Financial Services,Mass Customer,Yes,12.0,53.57670466360512,50-64
2897,46.0,5,2828.37,2,2,3,223,Silver,17 Dapin Avenue,3189,VIC,Australia,10,Female,94,1962-04-14,Manufacturing,Affluent Customer,No,5.0,61.52211079788577,50-64
2899,30.0,6,2554.4900000000002,3,3,2,332,Gold,75717 Bartillon Road,2880,NSW,Australia,1,Female,13,1990-03-21,Manufacturing,High Net Worth,No,4.0,33.58724560558203,20-34
2902,196.0,2,899.7599999999998,1,1,1,111,Bronze,59231 Claremont Place,2170,NSW,Australia,9,Female,57,1974-12-31,Financial Services,Mass Customer,Yes,7.0,48.80727065743114,35-49
2903,26.0,3,1370.8,3,1,1,311,Silver,493 Calypso Center,2170,NSW,Australia,8,Male,47,1977-09-20,Manufacturing,Affluent Customer,Yes,9.0,46.08579109248456,35-49
2904,23.0,7,3163.39,3,3,3,333,Gold,25 Schlimgen Terrace,2211,NSW,Australia,9,Female,26,1977-06-30,Manufacturing,High Net Worth,Yes,11.0,46.310299467057625,35-49
2906,45.0,4,1408.35,3,1,1,311,Silver,72850 Lotheville Junction,2480,NSW,Australia,4,Female,93,1992-07-02,Retail,Mass Customer,Yes,4.0,31.303831161753614,20-34
2908,1.0,6,2066.49,4,3,2,432,Platinum,8188 Fuller Hill,3175,VIC,Australia,8,Female,42,1955-09-21,Health,Affluent Customer,Yes,11.0,68.08487389363722,65-79
2909,83.0,7,4644.23,2,3,4,234,Silver,6815 South Junction,3198,VIC,Australia,9,Female,31,1979-09-05,Entertainment,High Net Worth,No,6.0,44.12818758248778,35-49
2910,87.0,7,2752.29,2,3,2,232,Silver,46418 Hauk Pass,3184,VIC,Australia,10,Female,15,1962-12-17,Health,Mass Customer,Yes,12.0,60.84584776715961,50-64
2911,283.0,2,687.5100000000001,1,1,1,111,Bronze,3 Nancy Circle,3106,VIC,Australia,10,Female,55,1968-04-26,Entertainment,Mass Customer,No,11.0,55.487763754483105,50-64
2913,89.0,6,1548.6499999999999,1,3,1,131,Bronze,24913 Twin Pines Terrace,3350,VIC,Australia,5,Male,44,1955-07-11,IT,Affluent Customer,Yes,14.0,68.2820031981404,65-79
2914,12.0,12,6835.96,4,4,4,444,Platinum,3 Barnett Way,2763,NSW,Australia,9,Female,76,1982-11-06,Health,Affluent Customer,Yes,11.0,40.95769126839509,35-49
2915,33.0,7,1661.98,3,3,1,331,Gold,928 Laurel Circle,4868,QLD,Australia,4,Female,32,1975-06-02,Manufacturing,Mass Customer,No,17.0,48.3883708853619,35-49
2916,24.0,5,1571.39,3,2,1,321,Gold,2 Blue Bill Park Lane,4220,QLD,Australia,8,Male,23,1969-08-03,Manufacturing,Affluent Customer,Yes,9.0,54.21737490324043,50-64
2922,1.0,4,2947.71,4,1,3,413,Platinum,2 Jackson Way,4210,QLD,Australia,4,Male,34,1981-12-10,Manufacturing,Affluent Customer,Yes,10.0,41.86393848770829,35-49
2924,64.0,5,2485.92,2,2,2,222,Silver,90 Nobel Way,3166,VIC,Australia,10,Female,79,1988-01-26,Entertainment,Mass Customer,Yes,6.0,35.73650260606801,35-49
2925,93.0,5,2770.16,1,2,2,122,Bronze,00 Heath Road,2259,NSW,Australia,8,Male,36,1978-05-02,Financial Services,Affluent Customer,Yes,19.0,45.47249992291914,35-49
2926,143.0,4,1341.6799999999998,1,1,1,111,Bronze,970 Randy Crossing,4005,QLD,Australia,12,Female,27,1963-03-20,Health,High Net Worth,No,12.0,60.59122241550968,50-64
2927,99.0,3,2440.02,1,1,2,112,Bronze,723 Center Court,3933,VIC,Australia,11,Male,49,1960-09-08,Manufacturing,Affluent Customer,Yes,14.0,63.11831058296007,50-64
2929,1.0,8,5308.78,4,4,4,444,Platinum,415 Walton Lane,4883,QLD,Australia,3,Male,97,1999-07-28,Retail,Mass Customer,No,2.0,24.234555269709286,20-34
2930,71.0,6,3166.93,2,3,3,233,Silver,51 Bay Junction,2081,NSW,Australia,10,Male,46,1997-07-25,Entertainment,Mass Customer,No,3.0,26.241441105831864,20-34
2931,57.0,6,1700.5500000000002,2,3,1,231,Silver,16673 Pawling Point,4702,QLD,Australia,5,Male,61,1979-01-27,IT,Mass Customer,Yes,6.0,44.733265031032246,35-49
2932,19.0,10,5823.709999999999,3,4,4,344,Gold,2875 Anhalt Court,4570,QLD,Australia,3,Male,4,1985-04-18,IT,Mass Customer,No,17.0,38.510002404147365,35-49
2933,95.0,5,1241.68,1,2,1,121,Bronze,7561 Donald Center,3810,VIC,Australia,5,Male,61,1986-04-19,Retail,Affluent Customer,Yes,6.0,37.50792843958957,35-49
2934,61.0,6,3777.2599999999998,2,3,3,233,Silver,13282 Pond Circle,2471,NSW,Australia,2,Female,26,1986-04-08,Telecommunications,Mass Customer,Yes,9.0,37.53804541666644,35-49
2936,59.0,6,5099.849999999999,2,3,4,234,Silver,7 New Castle Terrace,2223,NSW,Australia,10,Female,23,1984-05-20,Financial Services,Mass Customer,Yes,11.0,39.421725437474535,35-49
2937,7.0,7,6294.38,4,3,4,434,Platinum,572 Spohn Drive,3046,VIC,Australia,8,Female,47,1974-07-29,Financial Services,Mass Customer,No,15.0,49.23164624351436,50-64
2944,30.0,6,1458.81,3,3,1,331,Gold,797 Orin Terrace,2119,NSW,Australia,10,Male,45,1977-06-05,Manufacturing,Affluent Customer,No,7.0,46.378747142232335,35-49
2948,111.0,5,2670.13,1,2,2,122,Bronze,68473 Leroy Avenue,4105,QLD,Australia,9,Male,23,1997-01-17,Manufacturing,Mass Customer,Yes,2.0,26.758905530152692,20-34
2950,75.0,3,645.99,2,1,1,211,Bronze,984 Hoepker Court,3064,VIC,Australia,6,Male,19,1955-01-11,Financial Services,Mass Customer,Yes,10.0,68.77756436640531,65-79
2951,85.0,9,4729.7300000000005,2,4,4,244,Silver,24 Green Parkway,3437,VIC,Australia,8,Male,13,1977-09-25,Financial Services,High Net Worth,No,12.0,46.07210155744962,35-49
2952,27.0,5,2543.8900000000003,3,2,2,322,Gold,10 Kensington Avenue,2117,NSW,Australia,10,Female,28,1975-04-25,Manufacturing,High Net Worth,Yes,16.0,48.49241135162747,35-49
2953,75.0,5,2881.21,2,2,3,223,Silver,75848 Ohio Lane,3037,VIC,Australia,7,Male,45,1972-10-26,Health,High Net Worth,Yes,8.0,50.98664463499399,50-64
2954,6.0,5,2244.83,4,2,2,422,Platinum,3 New Castle Terrace,3032,VIC,Australia,8,Female,23,1974-03-24,Health,Mass Customer,No,16.0,49.5793604334019,50-64
2955,19.0,8,4306.13,3,4,4,344,Gold,7 Blue Bill Park Lane,2765,NSW,Australia,9,Male,74,1990-03-19,Financial Services,High Net Worth,No,13.0,33.592721419596,20-34
2956,97.0,7,2683.67,1,3,2,132,Bronze,8007 Dawn Terrace,2166,NSW,Australia,9,Male,17,1959-12-16,Telecommunications,Mass Customer,Yes,19.0,63.849331753826,50-64
2958,4.0,6,1850.9900000000002,4,3,2,432,Platinum,337 Brentwood Pass,2529,NSW,Australia,8,Male,10,1975-11-23,Manufacturing,Affluent Customer,Yes,14.0,47.9119750661459,35-49
2959,134.0,3,1835.26,1,1,2,112,Bronze,4052 Katie Court,4300,QLD,Australia,5,Female,1,1953-11-23,Health,Mass Customer,Yes,11.0,69.91105786729855,65-79
2960,88.0,3,2935.67,2,1,3,213,Silver,3 Comanche Court,2537,NSW,Australia,4,Female,6,1976-07-16,Property,Mass Customer,Yes,16.0,47.26582901249661,35-49
2961,2.0,6,6234.87,4,3,4,434,Platinum,8 Roxbury Way,3031,VIC,Australia,8,Male,56,1975-03-22,Health,Mass Customer,Yes,12.0,48.58550018986507,35-49
2964,168.0,2,2411.89,1,1,2,112,Bronze,9217 Bashford Parkway,2023,NSW,Australia,10,Female,36,1974-01-07,Telecommunications,Mass Customer,Yes,14.0,49.78744136593303,50-64
2966,32.0,5,2629.22,3,2,2,322,Gold,373 Hayes Terrace,2010,NSW,Australia,9,Female,81,1969-05-22,Health,Mass Customer,Yes,5.0,54.41724211475059,50-64
2967,10.0,3,2466.2799999999997,4,1,2,412,Platinum,3673 Jenna Center,4301,QLD,Australia,3,Male,60,1979-09-14,Health,Affluent Customer,Yes,20.0,44.10354641942489,35-49
2968,171.0,7,1644.2700000000002,1,3,1,131,Bronze,8 Glendale Terrace,4014,QLD,Australia,8,Male,38,1977-11-25,Retail,High Net Worth,No,16.0,45.90508923002332,35-49
2970,98.0,4,1111.1100000000001,1,1,1,111,Bronze,6604 Hansons Court,2760,NSW,Australia,8,Female,64,1992-12-08,Financial Services,Mass Customer,No,5.0,30.86850394764244,20-34
2971,27.0,3,1511.3200000000002,3,1,1,311,Silver,6 Weeping Birch Pass,2064,NSW,Australia,12,Female,5,1968-01-16,Manufacturing,High Net Worth,Yes,8.0,55.76429236218894,50-64
2973,93.0,4,2016.03,1,1,2,112,Bronze,726 Erie Center,3106,VIC,Australia,11,Male,34,1972-05-12,Health,High Net Worth,No,5.0,51.44387510516108,50-64
2974,159.0,2,255.19,1,1,1,111,Bronze,98 Tomscot Center,3442,VIC,Australia,7,Female,1,1975-09-28,Financial Services,High Net Worth,No,15.0,48.06529785853726,35-49
